Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-born children,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
40,0,3.32993618354174,0,1.34000619144528,10.2471773037842,17.9891704037319,11.3604604457182,15.320383897144,20,9,2.44787817602277,1,3.73538990796306,6.61548662178539,13.5497497770376,41.6571770877212,6.65111391656478
39,0,3.32804187811033,0,1.33989225567465,10.2487815913555,17.9713876566337,11.3493872869159,15.3250168151876,20,9,2.44787817602277,1,3.73538990796306,6.61548662178539,13.5497497770376,41.6571770877212,6.65111391656478
39,0,3.32804187811033,0,1.33989225567465,10.2487815913555,17.9713876566337,11.3493872869159,15.3250168151876,14,9,2.44787817602277,1,3.73538990796306,6.64154483455842,13.4789908708654,41.6571770877212,6.66985978466916
39,0,3.32804187811033,0,1.33989225567465,10.2487815913555,17.9713876566337,11.3493872869159,15.3250168151876,14,9,2.44787817602277,1,3.73538990796306,6.64154483455842,13.4789908708654,41.6571770877212,6.66985978466916
36,0,3.35278305407787,0,1.33951246977256,10.254129216593,18.0080023596661,11.312476757575,15.1916282106434,14,9,2.44787817602277,1,3.73538990796306,6.64154483455842,13.4789908708654,41.6571770877212,6.66985978466916
9,0,3.35015116083798,0,1.3444496864998,10.2208306934691,17.9121118329734,10.1381408073856,15.1397000934447,14,9,2.44787817602277,1,3.73538990796306,6.64154483455842,13.4789908708654,41.6571770877212,6.66985978466916
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,20,0,2.44787817602277,1,3.81271525120521,6.51490010165414,14.110542970089,41.8938796977184,6.68613597053517
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,20,0,2.44787817602277,1,3.81271525120521,6.51490010165414,14.110542970089,41.8938796977184,6.68613597053517
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,20,0,2.44787817602277,1,3.81271525120521,6.51490010165414,14.110542970089,41.8938796977184,6.68613597053517
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,33,13,2.43563579542677,1,4.08305480272355,6.51490010165414,14.110542970089,40.2836339214496,6.67695837592841
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,33,13,2.43563579542677,1,4.08305480272355,6.51490010165414,14.110542970089,40.2836339214496,6.67695837592841
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,23,16,2.41948519972036,1,3.72519118800953,6.51490010165414,14.110542970089,39.787190086998,6.68309723519715
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,19,16,2.41350773102511,1,3.73538990796306,6.51490010165414,14.110542970089,41.9063377298235,6.68736212689963
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,18,16,2.41159826185858,1,3.73538990796306,6.51490010165414,14.110542970089,42.5832876712817,6.68872452286015
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,17,16,2.40946414926068,1,3.73538990796306,6.51490010165414,14.110542970089,42.6377647644323,6.69024720069837
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,14,16,2.44787817602277,1,3.73538990796306,6.51490010165414,14.110542970089,42.8478906951561,6.69612038664581
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,12,16,2.44787817602277,1,3.73538990796306,6.51490010165414,14.110542970089,43.1420671666716,6.70166728448506
40,0,3.12829912977348,0,1.34738832072969,10.2584819395889,17.5576630336143,10.4178688238458,15.6112993210066,11,16,2.44787817602277,1,3.73538990796306,6.51490010165414,14.110542970089,43.277057173849,6.70519712856458
33,0,3.090052388796,0,1.34801166738452,10.2741517261824,17.4236271976244,10.1263199236601,15.3531452546742,11,16,2.44787817602277,1,3.73538990796306,6.51490010165414,14.110542970089,43.277057173849,6.70519712856458
10,0,3.41510251235932,0,1.35176551620053,10.1846100885053,18.3343762998259,8.29976453021692,15.1397000934447,10,16,2.44787817602277,1,3.73538990796306,6.51490010165414,14.110542970089,41.6571770877212,6.70943294146
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,20,0,2.31727048503167,1,4.35878607130685,6.52667957747168,14.110542970089,41.6571770877212,6.64087184572857
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,20,0,2.31727048503167,1,4.35878607130685,6.52667957747168,14.110542970089,41.6571770877212,6.64087184572857
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,20,0,2.31727048503167,1,4.35878607130685,6.52667957747168,14.110542970089,41.6571770877212,6.64087184572857
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,28,8,2.340983988605,1,4.18067288178005,6.52331401295239,14.110542970089,40.9691914587609,6.64714817540907
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,28,8,2.340983988605,1,4.18067288178005,6.52331401295239,14.110542970089,40.9691914587609,6.64714817540907
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,21,13,2.35458696817199,1,5.17062043325259,6.5261186500518,14.110542970089,41.6571770877212,6.64191790067532
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,21,13,2.35458696817199,1,5.17062043325259,6.5261186500518,14.110542970089,41.6571770877212,6.64191790067532
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,21,13,2.35458696817199,1,5.17062043325259,6.5261186500518,14.110542970089,41.6571770877212,6.64191790067532
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,15,13,2.31727048503167,1,4.30922149528418,6.53060606941086,14.110542970089,41.6571770877212,6.63354946110132
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,14,13,2.30794136424659,1,4.28688268754294,6.51490010165414,14.110542970089,41.6571770877212,6.63145735120782
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,14,13,2.30794136424659,1,4.28688268754294,6.51490010165414,14.110542970089,41.6571770877212,6.63145735120782
40,0,3.17174798530209,0,1.348430425591,10.1846100885053,17.6797222386894,9.96208356912645,15.1672600379173,14,13,2.30794136424659,1,4.28688268754294,6.51490010165414,14.110542970089,41.6571770877212,6.63145735120782
35,0,3.12246937387483,0,1.34899910260402,10.1846100885053,17.4064822145098,9.60493131226509,14.9460490055677,14,13,2.30794136424659,1,4.28688268754294,6.51490010165414,14.110542970089,41.6571770877212,6.63145735120782
13,0,3.22313085358765,0,1.34238269546125,10.1846100885053,17.9117488469615,8.52789585463641,14.6738615304261,13,13,2.34741072141423,1,4.32930520904908,6.51490010165414,14.110542970089,41.6571770877212,6.62904337825378
40,0,3.32351277930494,0,1.34496227443057,10.2007623319146,18.66747989309,10.0936153551903,15.7799651941311,20,0,2.41777308218499,1,3.91270488710275,6.59304126547086,14.110542970089,41.6571770877212,6.66283899961033
40,0,3.32351277930494,0,1.34496227443057,10.2007623319146,18.66747989309,10.0936153551903,15.7799651941311,20,0,2.41777308218499,1,3.91270488710275,6.59304126547086,14.110542970089,41.6571770877212,6.66283899961033
40,0,3.32351277930494,0,1.34496227443057,10.2007623319146,18.66747989309,10.0936153551903,15.7799651941311,20,0,2.41777308218499,1,3.91270488710275,6.59304126547086,14.110542970089,41.6571770877212,6.66283899961033
40,0,3.32351277930494,0,1.34496227443057,10.2007623319146,18.66747989309,10.0936153551903,15.7799651941311,33,13,2.42963266460594,1,3.92466080583705,6.59795376402047,14.0474529928356,41.6571770877212,6.66283899961033
40,0,3.32351277930494,0,1.34496227443057,10.2007623319146,18.66747989309,10.0936153551903,15.7799651941311,33,13,2.42963266460594,1,3.92466080583705,6.59795376402047,14.0474529928356,41.6571770877212,6.66283899961033
40,0,3.32351277930494,0,1.34496227443057,10.2007623319146,18.66747989309,10.0936153551903,15.7799651941311,30,17,2.37157066967653,1,3.81567389988104,6.53845905328923,14.110542970089,41.8635646653554,6.66283899961033
40,0,3.32351277930494,0,1.34496227443057,10.2007623319146,18.66747989309,10.0936153551903,15.7799651941311,22,17,2.34382248555062,1,3.85628648464921,6.5470259447929,14.110542970089,41.938614693586,6.66283899961033
40,0,3.32351277930494,0,1.34496227443057,10.2007623319146,18.66747989309,10.0936153551903,15.7799651941311,22,17,2.34382248555062,1,3.85628648464921,6.5470259447929,14.110542970089,41.938614693586,6.66283899961033
40,0,3.32351277930494,0,1.34496227443057,10.2007623319146,18.66747989309,10.0936153551903,15.7799651941311,12,17,2.43285142199381,1,3.95703363188768,6.57379748074186,14.110542970089,41.6571770877212,6.66283899961033
40,0,3.32351277930494,0,1.34496227443057,10.2007623319146,18.66747989309,10.0936153551903,15.7799651941311,12,17,2.43285142199381,1,3.95703363188768,6.57379748074186,14.110542970089,41.6571770877212,6.66283899961033
40,0,3.32351277930494,0,1.34496227443057,10.2007623319146,18.66747989309,10.0936153551903,15.7799651941311,12,17,2.43285142199381,1,3.95703363188768,6.57379748074186,14.110542970089,41.6571770877212,6.66283899961033
39,0,3.31855930530525,0,1.34218842933643,10.201176492002,18.6670896970011,10.0500589889385,15.7963822479949,12,17,2.43285142199381,1,3.95703363188768,6.57379748074186,14.110542970089,41.6571770877212,6.66283899961033
30,0,3.26288042297313,0,1.3444496864998,10.1846100885053,18.2700999871685,9.68825296835474,15.5337093861748,12,17,2.43285142199381,1,3.95703363188768,6.57379748074186,14.110542970089,41.6571770877212,6.66283899961033
12,0,3.19866690261221,0,1.3444496864998,10.1846100885053,17.8475031224951,8.48396797576423,15.1397000934448,12,17,2.43285142199381,1,3.95703363188768,6.57379748074186,14.110542970089,41.6571770877212,6.66283899961033
40,0,3.48170037339246,0,1.35038772632938,10.3566895115563,20.4423859061897,10.7168251924039,15.9903205970287,20,0,2.40981573957642,1,3.97195439869204,6.57379748074186,14.0745707168822,41.6571770877212,6.91943704315714
40,0,3.48170037339246,0,1.35038772632938,10.3566895115563,20.4423859061897,10.7168251924039,15.9903205970287,20,0,2.40981573957642,1,3.97195439869204,6.57379748074186,14.0745707168822,41.6571770877212,6.91943704315714
40,0,3.48170037339246,0,1.35038772632938,10.3566895115563,20.4423859061897,10.7168251924039,15.9903205970287,20,0,2.40981573957642,1,3.97195439869204,6.57379748074186,14.0745707168822,41.6571770877212,6.91943704315714
40,0,3.48170037339246,0,1.35038772632938,10.3566895115563,20.4423859061897,10.7168251924039,15.9903205970287,24,4,2.41615947898414,1,3.93252698357055,6.56398125089391,14.0805660924167,41.7124639115623,6.87667070256601
40,0,3.48170037339246,0,1.35038772632938,10.3566895115563,20.4423859061897,10.7168251924039,15.9903205970287,32,12,2.4240891532438,1,3.90407321581241,6.55171096358397,14.1076968369794,41.2662871673465,6.77589051684829
40,0,3.48170037339246,0,1.35038772632938,10.3566895115563,20.4423859061897,10.7168251924039,15.9903205970287,30,16,2.32100338786825,1,3.93715136991879,6.51872888852167,14.1075070947721,41.1959983802486,6.89497167916687
40,0,3.48170037339246,0,1.35038772632938,10.3566895115563,20.4423859061897,10.7168251924039,15.9903205970287,24,16,2.28928469082962,1,4.00955362323063,6.51968608523855,14.1067481259429,41.0807037033805,7.06593512543558
40,0,3.48170037339246,0,1.35038772632938,10.3566895115563,20.4423859061897,10.7168251924039,15.9903205970287,14,16,2.44787817602277,1,4.05202379928394,6.5990392146366,14.0591540369364,41.6571770877212,7.02940763324864
40,0,3.48170037339246,0,1.35038772632938,10.3566895115563,20.4423859061897,10.7168251924039,15.9903205970287,12,16,2.44787817602277,1,3.95703363188768,6.57379748074186,14.0505892147443,41.6571770877212,7.09050240552169
38,0,3.48282901513259,0,1.35070025474147,10.3446920519886,20.4153030744613,10.7908131292897,15.9832467692266,12,16,2.44787817602277,1,3.95703363188768,6.57379748074186,14.0505892147443,41.6571770877212,7.09050240552169
38,0,3.48282901513259,0,1.35070025474147,10.3446920519886,20.4153030744613,10.7908131292897,15.9832467692266,12,16,2.44787817602277,1,3.95703363188768,6.57379748074186,14.0505892147443,41.6571770877212,7.09050240552169
38,0,3.48282901513259,0,1.35070025474147,10.3446920519886,20.4153030744613,10.7908131292897,15.9832467692266,12,16,2.44787817602277,1,3.95703363188768,6.57379748074186,14.0505892147443,41.6571770877212,7.09050240552169
28,0,3.47073285436102,0,1.35293260054206,10.2469498126115,19.4851959781016,10.3726860130088,15.5809254164164,12,16,2.44787817602277,1,3.95703363188768,6.57379748074186,14.0505892147443,41.6571770877212,7.09050240552169
7,0,3.45219302533511,0,1.3444496864998,10.2769086222728,19.9822759225417,8.95658878479892,14.371684503495,10,16,2.44787817602277,1,4.0013623766726,6.58557695655941,14.0385984636754,41.6571770877212,6.6023546614552
40,0,3.519544238134,0,1.36305674380766,10.3297365344955,20.0679781587075,11.762913161409,16.0917466442717,20,0,2.29562843023735,1,3.90933978477206,6.63691085912758,13.9666539572617,41.1594670509194,6.75209226715178
40,0,3.519544238134,0,1.36305674380766,10.3297365344955,20.0679781587075,11.762913161409,16.0917466442717,20,0,2.29562843023735,1,3.90933978477206,6.63691085912758,13.9666539572617,41.1594670509194,6.75209226715178
40,0,3.519544238134,0,1.36305674380766,10.3297365344955,20.0679781587075,11.762913161409,16.0917466442717,20,0,2.29562843023735,1,3.90933978477206,6.63691085912758,13.9666539572617,41.1594670509194,6.75209226715178
40,0,3.519544238134,0,1.36305674380766,10.3297365344955,20.0679781587075,11.762913161409,16.0917466442717,24,4,2.19412859971374,1,3.88034813863723,6.61657573288201,13.9906354593996,40.9296278295309,6.81159444551275
40,0,3.519544238134,0,1.36305674380766,10.3297365344955,20.0679781587075,11.762913161409,16.0917466442717,31,11,2.24708013989634,1,4.04129686493815,6.64681435210334,14.0177113489101,40.5024007714383,6.82506594941833
40,0,3.519544238134,0,1.36305674380766,10.3297365344955,20.0679781587075,11.762913161409,16.0917466442717,23,15,2.34858486355402,1,3.91641887718206,6.56547994160773,13.9854220893696,40.4271299423195,6.68866778159559
40,0,3.519544238134,0,1.36305674380766,10.3297365344955,20.0679781587075,11.762913161409,16.0917466442717,23,15,2.34858486355402,1,3.91641887718206,6.56547994160773,13.9854220893696,40.4271299423195,6.68866778159559
40,0,3.519544238134,0,1.36305674380766,10.3297365344955,20.0679781587075,11.762913161409,16.0917466442717,17,15,2.35831950203135,1,3.93211893401908,6.56947344298247,13.9412617785275,39.9929956557072,6.71534092169354
40,0,3.519544238134,0,1.36305674380766,10.3297365344955,20.0679781587075,11.762913161409,16.0917466442717,15,15,2.34637834549916,1,3.90373128088758,6.56104392073619,13.918690952986,39.7711047981054,6.7223411779713
38,0,3.51969402617827,0,1.36250339756479,10.3043906866028,20.1408876649259,11.7168248689383,16.0837455235493,10,15,2.44787817602277,1,3.82404739753291,6.53699792700704,13.8227649444345,41.6571770877212,6.66283899961033
38,0,3.51969402617827,0,1.36250339756479,10.3043906866028,20.1408876649259,11.7168248689383,16.0837455235493,10,15,2.44787817602277,1,3.82404739753291,6.53699792700704,13.8227649444345,41.6571770877212,6.66283899961033
38,0,3.51969402617827,0,1.36250339756479,10.3043906866028,20.1408876649259,11.7168248689383,16.0837455235493,10,15,2.44787817602277,1,3.82404739753291,6.53699792700704,13.8227649444345,41.6571770877212,6.66283899961033
24,0,3.50729125113247,0,1.3517298454804,10.3348689536055,19.1712819162481,11.3787704311017,15.6494154592852,10,15,2.44787817602277,1,3.82404739753291,6.53699792700704,13.8227649444345,41.6571770877212,6.66283899961033
4,0,3.48847722281142,0,1.3444496864998,10.1846100885053,18.6826975405584,10.551684015291,14.750410977099,10,15,2.44787817602277,1,3.82404739753291,6.53699792700704,13.8227649444345,41.6571770877212,6.66283899961033
40,0,3.50540984830036,0,1.34330260281734,10.215007023272,18.0928485831525,11.2783552042373,15.4110616663255,20,0,2.34040295397661,1,3.94023056519808,6.57379748074186,14.0497073289557,41.0581981106113,6.72977895026642
40,0,3.50540984830036,0,1.34330260281734,10.215007023272,18.0928485831525,11.2783552042373,15.4110616663255,20,0,2.34040295397661,1,3.94023056519808,6.57379748074186,14.0497073289557,41.0581981106113,6.72977895026642
40,0,3.50540984830036,0,1.34330260281734,10.215007023272,18.0928485831525,11.2783552042373,15.4110616663255,20,0,2.34040295397661,1,3.94023056519808,6.57379748074186,14.0497073289557,41.0581981106113,6.72977895026642
40,0,3.50540984830036,0,1.34330260281734,10.215007023272,18.0928485831525,11.2783552042373,15.4110616663255,33,13,2.27505695752075,1,3.9695517715987,6.58609538656427,14.1852789782387,41.2870020266404,6.75708063048129
